Attrition,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EmployeeNumber,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1,28,0,1404,1,17,1960,3,3,3,0,32,2,1,2,4,2,2367,18779,5,0,12,3,1,80,1,6,2,2,4,1,0,3
0,38,0,1404,0,1,1961,3,0,1,0,59,2,1,6,1,0,2858,11473,4,0,14,3,1,80,0,20,3,2,1,0,0,0
0,35,0,1224,0,7,1962,4,0,3,1,55,3,2,0,4,1,5204,13586,1,1,11,3,4,80,0,10,2,3,10,8,0,9
0,27,0,954,0,9,1965,3,2,4,0,44,3,2,0,4,0,4105,5099,1,0,14,3,1,80,0,7,5,3,7,7,0,7
0,32,0,1373,1,5,1966,4,0,4,0,56,2,2,3,4,0,9679,10138,8,0,24,4,2,80,0,8,1,3,1,0,0,0
1,31,1,754,0,26,1967,4,2,1,0,63,3,2,0,4,1,5617,21075,1,1,11,3,3,80,0,10,4,3,10,7,0,8
1,53,0,1168,0,24,1968,4,0,1,0,66,3,3,0,1,0,10448,5843,6,1,13,3,2,80,0,15,2,2,2,2,2,2
0,54,0,155,1,9,1969,2,0,1,1,67,3,2,1,3,1,2897,22474,3,0,11,3,3,80,2,9,6,2,4,3,2,3
0,33,1,1303,1,7,1970,2,0,4,0,36,3,2,4,3,2,5968,18079,1,0,20,4,3,80,3,9,2,3,9,7,2,8
0,43,0,574,1,11,1971,3,0,1,0,30,3,3,4,3,1,7510,16873,1,0,17,3,2,80,1,10,1,3,10,9,0,9
0,38,1,1444,3,1,1972,4,5,4,0,88,3,1,8,2,1,2991,5224,0,1,11,3,2,80,1,7,2,3,6,2,1,2
0,55,0,189,3,26,1973,4,4,3,0,71,4,5,5,2,1,19636,25811,4,1,18,3,1,80,1,35,0,3,10,9,1,4
0,31,0,1276,1,2,1974,1,1,4,1,59,1,1,2,4,2,1129,17536,1,1,11,3,3,80,3,1,4,3,1,0,0,0
0,39,0,119,0,15,1975,4,2,2,0,77,3,4,0,1,0,13341,25098,0,0,12,3,1,80,0,21,3,3,20,8,11,10
0,42,2,335,1,23,1976,2,0,4,0,37,2,2,1,3,0,4332,14811,1,0,12,3,4,80,0,20,2,3,20,9,3,7
0,31,2,697,1,10,1979,3,1,3,1,40,3,3,7,3,1,11031,26862,4,0,20,4,3,80,1,13,2,4,11,7,4,8
0,54,0,157,1,10,1980,3,1,3,1,77,3,2,3,1,0,4440,25198,6,1,19,3,4,80,0,9,3,3,5,2,1,4
0,24,0,771,1,1,1981,2,0,2,0,45,2,2,4,3,0,4617,14120,1,0,12,3,2,80,0,4,2,2,4,3,1,2
0,23,0,571,1,12,1982,2,5,4,0,78,3,1,2,4,0,2647,13672,1,0,13,3,3,80,0,5,6,4,5,2,1,4
0,40,1,692,1,11,1985,3,3,4,1,73,3,2,2,3,1,6323,26849,1,0,11,3,1,80,1,10,2,4,10,9,9,4
0,40,0,444,0,2,1986,2,2,2,1,92,3,2,0,2,1,5677,4258,3,0,14,3,3,80,1,15,4,3,11,8,5,10
0,25,0,309,3,2,1987,3,4,3,1,82,3,1,8,2,1,2187,19655,4,0,14,3,3,80,0,6,3,3,2,0,1,2
0,30,0,911,1,1,1989,2,1,4,0,76,3,1,2,2,1,3748,4077,1,0,13,3,3,80,0,12,6,2,12,8,1,7
0,25,0,977,1,2,1992,1,5,4,0,57,3,1,2,3,2,3977,7298,6,1,19,3,3,80,1,7,2,2,2,2,0,2
0,47,0,1180,1,25,1993,3,1,1,0,84,3,3,4,3,0,8633,13084,2,0,23,4,2,80,0,25,3,3,17,14,12,11
0,33,2,1313,1,1,1994,2,1,2,0,59,2,1,2,3,2,2008,20439,1,0,12,3,3,80,3,1,2,2,1,1,0,0
0,38,0,1321,0,1,1995,4,0,4,0,86,3,2,0,2,1,4440,7636,0,0,15,3,1,80,2,16,3,3,15,13,5,8
0,31,0,1154,0,2,1996,2,0,1,0,54,3,1,6,3,1,3067,6393,0,0,19,3,3,80,1,3,1,3,2,2,1,2
0,38,1,508,1,6,1997,4,0,1,0,72,2,2,3,3,1,5321,14284,2,0,11,3,4,80,1,10,1,3,8,3,7,7
0,42,0,557,1,18,1998,4,0,4,0,35,3,2,1,1,2,5410,11189,6,1,17,3,3,80,1,9,3,2,4,3,1,2
0,41,0,642,1,1,1999,3,0,4,0,76,3,1,1,4,1,2782,21412,3,0,22,4,1,80,1,12,3,3,5,3,1,0
0,47,2,1162,1,1,2000,1,1,3,1,98,3,3,7,2,1,11957,17231,0,0,18,3,1,80,2,14,3,1,13,8,5,12
0,35,0,1490,1,11,2003,4,1,4,0,43,3,1,2,3,1,2660,20232,7,1,11,3,3,80,1,5,3,3,2,2,2,2
0,22,0,581,1,1,2007,2,0,4,0,63,3,1,1,3,0,3375,17624,0,0,12,3,4,80,0,4,2,4,3,2,1,2
0,35,0,1395,1,9,2008,4,1,2,0,48,3,2,1,3,0,5098,18698,1,0,19,3,2,80,0,10,5,3,10,7,0,8
0,33,0,501,1,15,2009,2,1,2,1,95,3,2,4,4,1,4878,21653,0,1,13,3,1,80,1,10,6,3,9,7,8,1
0,32,0,267,1,29,2010,4,0,3,1,49,2,1,2,2,0,2837,15919,1,0,13,3,3,80,0,6,3,3,6,2,4,1
0,40,0,543,1,1,2012,4,0,1,0,83,3,1,2,4,1,2406,4060,8,0,19,3,3,80,2,8,3,2,1,0,0,0
0,32,0,234,0,1,2013,4,1,2,0,68,2,1,6,2,1,2269,18024,0,0,14,3,2,80,1,3,2,3,2,2,2,2
0,39,0,116,1,24,2014,1,0,1,0,52,3,2,1,4,0,4108,5340,7,0,13,3,1,80,0,18,2,3,7,7,1,7
0,38,0,201,1,10,2015,3,1,2,1,99,1,3,7,3,1,13206,3376,3,0,12,3,1,80,1,20,3,3,18,16,1,11
0,32,0,801,0,1,2016,4,2,3,1,48,3,3,0,4,1,10422,24032,1,0,19,3,3,80,2,14,3,3,14,10,5,7
0,37,0,161,1,10,2017,3,0,3,1,42,4,3,7,4,1,13744,15471,1,1,25,4,1,80,1,16,2,3,16,11,6,8
0,25,0,1382,0,8,2018,2,5,1,1,85,3,2,0,3,2,4907,13684,0,1,22,4,2,80,1,6,3,2,5,3,0,4
0,52,2,585,0,29,2019,4,0,1,0,40,3,1,6,4,2,3482,19788,2,0,15,3,2,80,2,16,3,2,9,8,0,0
0,44,0,1037,1,1,2020,3,1,2,0,42,3,1,1,4,0,2436,13422,6,1,12,3,3,80,0,6,2,3,4,3,1,2
0,21,0,501,0,5,2021,1,1,3,0,58,3,1,6,1,0,2380,25479,1,1,11,3,4,80,0,2,6,3,2,2,1,2
0,39,2,105,1,9,2022,3,0,4,0,87,3,5,5,4,0,19431,15302,2,0,13,3,3,80,0,21,3,2,6,0,1,3
1,23,1,638,0,9,2023,3,2,4,0,33,3,1,6,1,1,1790,26956,1,0,19,3,1,80,1,1,3,2,1,0,1,0
0,36,0,557,0,3,2024,3,1,1,1,94,2,3,0,4,1,7644,12695,0,0,19,3,3,80,2,10,2,3,9,7,3,4
0,36,1,688,1,4,2025,2,0,4,1,97,3,2,3,2,2,5131,9192,7,0,13,3,2,80,3,18,3,3,4,2,0,2
0,56,2,667,1,1,2026,4,0,3,0,57,3,2,4,3,2,6306,26236,1,0,21,4,1,80,1,13,2,2,13,12,1,9
1,29,0,1092,1,1,2027,4,1,1,0,36,3,1,1,4,1,4787,26124,9,1,14,3,2,80,3,4,3,4,2,2,2,2
0,42,0,300,1,2,2031,3,0,1,0,56,3,5,5,3,1,18880,17312,5,0,11,3,1,80,0,24,2,2,22,6,4,14
1,56,0,310,1,7,2032,2,3,4,0,72,3,1,2,3,1,2339,3666,8,0,11,3,4,80,1,14,4,1,10,9,9,8
0,41,0,582,1,28,2034,4,0,1,1,60,2,4,3,2,1,13570,5640,0,0,23,4,3,80,1,21,3,3,20,7,0,10
0,34,0,704,0,28,2035,3,2,4,1,95,2,2,0,3,1,6712,8978,1,0,21,4,4,80,2,8,2,3,8,7,1,7
0,36,2,301,0,15,2036,4,2,4,0,88,1,2,0,4,2,5406,10436,1,0,24,4,1,80,1,15,4,2,15,12,11,11
0,41,0,930,0,3,2037,3,0,3,0,57,2,2,0,2,2,8938,12227,2,0,11,3,3,80,1,14,5,3,5,4,0,4
0,32,0,529,1,2,2038,3,3,4,0,78,3,1,1,1,0,2439,11288,1,0,14,3,4,80,0,4,4,3,4,2,1,2
0,35,0,1146,3,26,2040,4,0,3,1,31,3,3,8,4,0,8837,16642,1,1,16,3,3,80,0,9,2,3,9,0,1,7
0,38,0,345,0,10,2041,2,0,1,1,100,3,2,0,4,1,5343,5982,1,0,11,3,3,80,1,10,1,3,10,7,1,9
1,50,1,878,0,1,2044,4,0,2,0,94,3,2,0,3,2,6728,14255,7,0,12,3,4,80,2,12,3,3,6,3,0,1
0,36,0,1120,0,11,2045,4,2,2,1,100,2,2,0,4,1,6652,14369,4,0,13,3,1,80,1,8,2,2,6,3,0,0
0,45,0,374,0,20,2046,3,0,4,1,50,3,2,0,3,0,4850,23333,8,0,15,3,3,80,0,8,3,3,5,3,0,1
0,40,0,1322,1,2,2048,4,0,3,0,52,2,1,1,3,0,2809,2725,2,0,14,3,4,80,0,8,2,3,2,2,2,2
0,35,1,1199,1,18,2049,4,0,3,0,80,3,2,4,3,1,5689,24594,1,1,14,3,4,80,2,10,2,4,10,2,0,2
0,40,0,1194,1,2,2051,4,1,3,1,98,3,1,1,3,1,2001,12549,2,0,14,3,2,80,3,20,2,3,5,3,0,2
0,35,0,287,1,1,2052,4,0,3,1,62,1,1,1,4,1,2977,8952,1,0,12,3,4,80,1,4,5,3,4,3,1,1
0,29,0,1378,1,13,2053,2,5,4,0,46,2,2,2,2,1,4025,23679,4,1,13,3,1,80,1,10,2,3,4,3,0,3
0,29,0,468,1,28,2054,4,1,4,1,73,2,1,1,1,0,3785,8489,1,0,14,3,2,80,0,5,3,1,5,4,0,4
1,50,0,410,0,28,2055,3,2,4,0,39,2,3,0,1,2,10854,16586,4,1,13,3,2,80,1,20,3,3,3,2,2,0
0,39,0,722,0,24,2056,1,2,2,1,60,2,4,0,4,1,12031,8828,0,0,11,3,1,80,1,21,2,2,20,9,9,6
0,31,2,325,1,5,2057,3,1,2,0,74,3,2,3,1,0,9936,3787,0,0,19,3,2,80,0,10,2,3,9,4,1,7
0,26,0,1167,0,5,2060,3,5,4,1,30,2,1,6,3,0,2966,21378,0,0,18,3,4,80,0,5,2,3,4,2,0,0
0,36,1,884,1,23,2061,2,1,3,0,41,4,2,2,4,1,2571,12290,4,0,17,3,3,80,1,17,3,3,5,2,0,3
0,39,0,613,1,6,2062,1,1,4,0,42,2,3,4,1,1,9991,21457,4,0,15,3,1,80,1,9,5,3,7,7,1,7
0,27,0,155,1,4,2064,3,0,2,0,87,4,2,3,2,1,6142,5174,1,1,20,4,2,80,1,6,0,3,6,2,0,3
0,49,1,1023,0,2,2065,3,1,4,0,63,2,2,0,2,1,5390,13243,2,0,14,3,4,80,0,17,3,2,9,6,0,8
0,34,0,628,1,8,2068,3,1,2,0,82,4,2,2,3,1,4404,10228,2,0,12,3,1,80,0,6,3,4,4,3,1,2
